Transaction_ID,Sender_account,Sender_age,Sender_is_elderly,Receiver_account,Receiver_age,Receiver_is_elderly,Amount,Date,Is_fraud,Sender_gender,Receiver_gender,Type_of_fraud,Method_of_contact,Loss,Time_of_day,Resolution_status
TXN-G65X8LMG,321632895,40,0,146706210,29,0,720.4,2023-04-30,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-BTV81C4H,245703907,77,1,580064766,27,0,39.78,2023-10-19,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-ALF4V1TX,165112119,82,1,898356828,26,0,203.0,2023-01-10,1,Male,Female,Tech Support Scam,Phone,203.0,Morning,Unreported
TXN-06K37E4E,497348124,87,1,859851904,31,0,217.6,2023-06-10,1,Female,Female,Investment Fraud,Email,217.6,Evening,Unreported
TXN-AW1WCMT7,920909014,29,0,240670711,89,1,97.4,2023-01-28,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-6QIFUFI9,425806516,88,1,235978881,24,0,60.08,2023-11-04,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RFFM97N5,891505735,52,0,691256940,68,1,24.63,2023-08-08,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-87ZF1A79,430123992,57,0,911894217,32,0,149.36,2023-12-31,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-WO6CMLXZ,579722458,88,1,857998797,39,0,196.88,2023-11-20,1,Male,Male,Romance Scam,Social Media,196.88,Evening,Reported
TXN-D8M7AMND,311727955,65,1,300708182,57,0,108.63,2023-10-22,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-HJ9ITCWZ,623753913,60,1,719825964,21,0,43.85,2023-10-17,1,Male,Female,Other,Other,43.85,Afternoon,Unreported
TXN-E15IBCB0,708435606,22,0,941439931,54,0,114.82,2023-04-22,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-4B2RCYBR,111053353,68,1,945506245,20,0,89.39,2023-01-09,1,Female,Female,Tech Support Scam,Phone,89.39,Afternoon,Reported
TXN-D0SRIAJW,339715135,76,1,035126396,87,1,480.03,2023-07-28,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-UCVM5O9C,174461957,57,0,255194771,55,0,38.56,2023-01-20,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-YDJ6LM5T,196130056,38,0,323468580,47,0,172.64,2023-08-17,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-8BGJU7DA,487845604,73,1,021812641,30,0,47.75,2023-07-15,1,Female,Male,Investment Fraud,Email,47.75,Morning,Unreported
TXN-XGLI5GHX,675996843,75,1,808308348,43,0,499.29,2023-11-05,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-TGB5F0IK,986125921,46,0,125173718,60,1,74.29,2023-06-09,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-B27LAK0P,509079792,34,0,774869166,79,1,61.44,2023-11-01,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-E9CB61G9,098613238,76,1,868043303,38,0,394.59,2023-01-02,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LKQOBRBL,694830224,34,0,462588882,29,0,90.11,2023-07-06,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-JANQS334,111373808,64,1,435131719,21,0,1053.46,2023-08-09,1,Male,Female,Romance Scam,Social Media,1053.46,Evening,Resolved
TXN-JDJV9UY2,266518424,37,0,029955006,34,0,43.62,2023-04-08,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-T5Q5173C,543621108,85,1,805258674,23,0,50.72,2023-08-05,1,Male,Female,Romance Scam,Social Media,50.72,Evening,Unreported
TXN-99E6UU3Y,455811020,61,1,241756713,33,0,377.72,2023-02-25,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-03YIOY5U,229872698,63,1,056926488,35,0,67.9,2023-03-28,1,Female,Female,Romance Scam,Social Media,67.9,Morning,Unreported
TXN-VCY5UHBI,911894217,32,0,842889393,48,0,366.16,2023-11-15,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-O98Z2MF0,408104143,22,0,999452141,20,0,167.06,2023-02-05,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-Y9BN1HCD,971585914,54,0,453991960,49,0,93.88,2023-11-27,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-T1C6AOLT,626464884,43,0,803638839,34,0,50.89,2023-03-31,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-6T0Z3KGA,981472440,76,1,696822698,88,1,118.39,2023-09-23,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-W3ZXOQHO,756420240,63,1,131307805,44,0,199.38,2023-11-23,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-NWUQIQ9V,828982963,55,0,205095531,55,0,143.08,2023-01-14,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-TBKYR06O,846436943,22,0,811959828,22,0,69.42,2023-04-25,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-ZTOS6GKJ,175648506,87,1,988350298,41,0,188.9,2023-02-18,1,Female,Female,Government Impersonation,In-Person,188.9,Afternoon,Reported
TXN-VMNKW7WV,991307112,80,1,054992714,35,0,82.95,2023-12-24,1,Female,Female,Tech Support Scam,Phone,82.95,Evening,Unreported
TXN-HK89JSNC,109449460,71,1,700816232,37,0,37.94,2023-02-28,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-SWUQ0R0G,236493870,68,1,327283245,26,0,232.63,2023-12-19,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-LXMZKG8J,876106572,61,1,867616964,28,0,34.45,2023-10-20,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GBC8PB5G,577567501,73,1,842889393,48,0,134.94,2023-02-28,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ZA0UPNSM,340699535,46,0,988350298,41,0,915.14,2023-11-24,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-FX5LIKWE,815763202,86,1,965017593,43,0,221.34,2023-11-13,1,Male,Female,Investment Fraud,Email,221.34,Evening,Unreported
TXN-G983EP9P,586582861,83,1,719825964,21,0,12.19,2023-08-18,1,Male,Female,Other,Other,12.19,Morning,Unreported
TXN-IBWFKA7E,623753913,60,1,357681425,41,0,72.82,2023-02-22,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-O8COOQNA,685683755,40,0,680615069,55,0,105.3,2023-07-11,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-Y0DGA6ZI,948451608,58,0,434550699,38,0,75.87,2023-08-29,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-IJCDGGHO,098613238,76,1,091137896,31,0,112.97,2023-04-12,1,Male,Female,Other,Other,112.97,Afternoon,Unreported
TXN-64623AHW,682057736,36,0,166950383,37,0,279.28,2023-06-13,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-I8NEOGE9,338064353,40,0,803638839,34,0,60.33,2023-06-29,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-ML55UQOL,429853029,84,1,138039296,33,0,315.1,2023-02-06,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ZD46VKJ3,364016614,46,0,699086909,25,0,75.72,2023-06-28,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-UXZ0BT0O,084197117,54,0,586823118,62,1,65.67,2023-10-26,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-0I5LDSLC,754041955,84,1,903486082,28,0,196.17,2023-11-17,1,Male,Male,Government Impersonation,In-Person,196.17,Evening,Unreported
TXN-G3U1SWYU,798163846,61,1,522454127,22,0,56.5,2023-08-31,1,Male,Female,Romance Scam,Social Media,56.5,Morning,Unreported
TXN-THM4KT6O,800925830,71,1,807528433,57,0,27.9,2023-12-01,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-O874OHL5,931379756,80,1,468975319,39,0,149.35,2023-09-30,1,Female,Male,Investment Fraud,Email,149.35,Night,Unreported
TXN-5OR6M072,876106572,61,1,607011277,44,0,451.29,2023-04-28,1,Male,Male,Other,Other,451.29,Evening,Unreported
TXN-Z72YWMJT,461219456,23,0,714219781,61,1,114.47,2023-10-20,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LCXWIV7B,429853029,84,1,929411292,59,0,250.83,2023-10-30,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-6TJFDNH0,299704996,66,1,115929002,54,0,83.02,2023-05-25,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ZRF5A7QY,214500298,89,1,668154083,31,0,177.61,2023-12-16,1,Male,Female,Government Impersonation,In-Person,177.61,Evening,Reported
TXN-JM8R7A4K,150926919,87,1,550136331,41,0,102.74,2023-08-03,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-1M3PP00C,407448196,79,1,945506245,20,0,136.92,2023-04-21,1,Male,Female,Tech Support Scam,Phone,136.92,Afternoon,Under Investigation
TXN-Z0XQ01JW,876106572,61,1,088946147,28,0,74.83,2023-09-30,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-VN1KICJN,101604502,67,1,808464398,50,0,628.77,2023-12-15,1,Male,Male,Investment Fraud,Email,628.77,Night,Unreported
TXN-X4S27KQC,030635852,62,1,054992714,35,0,295.27,2023-11-21,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-YQ4J5DUY,228268503,21,0,926213847,52,0,467.3,2023-05-23,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-P03WVPUN,451455977,68,1,029955006,34,0,179.58,2023-08-17,1,Male,Male,Government Impersonation,In-Person,179.58,Evening,Unreported
TXN-YMP4ELVM,073972420,42,0,227541099,75,1,35.77,2023-04-12,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-D4WQPI6N,435131719,21,0,714219781,61,1,47.82,2023-12-09,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-QXMG624L,410760584,85,1,131307805,44,0,357.17,2023-10-08,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-5PCXA5S0,934404114,82,1,435131719,21,0,31.32,2023-02-27,1,Male,Female,Romance Scam,Social Media,31.32,Afternoon,Unreported
TXN-KGDJWXTL,091137896,31,0,966953266,37,0,190.16,2023-02-11,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-ERQC3YWJ,724019672,23,0,689227492,77,1,50.08,2023-04-03,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-E138AQD2,640362057,45,0,584275843,58,0,597.04,2023-10-29,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YEFAPWSN,547970178,57,0,746122940,32,0,31.39,2023-10-20,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-F7GZOBQM,920087451,49,0,141529481,27,0,91.52,2023-04-28,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-1NDT6AVU,051590821,74,1,895310083,19,0,97.69,2023-02-12,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-JBD25OS5,069212356,87,1,958799499,22,0,318.69,2023-12-28,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-OZFSRAZZ,216984311,37,0,531833445,35,0,89.33,2023-06-19,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-FREIX71P,694830224,34,0,137843584,61,1,105.61,2023-06-26,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-9EOWYC3S,500326438,49,0,674715057,69,1,139.64,2023-08-14,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-J7A0KLL5,989670177,41,0,807248900,80,1,256.66,2023-12-07,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PD8Z1QXF,620106699,44,0,353468587,24,0,55.82,2023-11-27,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-BABHWIKV,292751878,60,1,495246837,34,0,72.57,2023-08-28,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-3QBKLM6W,392079829,33,0,419744974,22,0,142.86,2023-05-31,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-ZC2WOU0J,123998994,75,1,865411347,81,1,277.22,2023-12-06,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-CP01VWTE,118326729,47,0,758704655,30,0,68.26,2023-03-31,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-V97JI7TJ,992348895,53,0,212564862,46,0,23.72,2023-12-10,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-F7X98YVL,079663096,38,0,286042337,20,0,71.67,2023-04-07,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Y9MZE9WY,594269304,35,0,369164906,61,1,424.44,2023-08-31,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-Z9C33T5B,357681425,41,0,296310485,87,1,50.94,2023-02-08,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-65WM06HC,784757514,21,0,066082363,25,0,50.43,2023-10-05,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-WZ1XFO37,347012478,18,0,284968123,33,0,131.78,2023-09-07,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-1R9U68DH,234754555,35,0,628255918,46,0,386.27,2023-02-18,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-5XNUHAQX,101140141,37,0,235037646,34,0,261.7,2023-05-21,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-0X9F6F52,315797776,83,1,896205588,35,0,224.44,2023-10-20,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-WPBEDEA4,699086909,25,0,286201412,44,0,245.98,2023-01-05,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-YXZOUUP1,123998994,75,1,239836384,41,0,272.26,2023-11-29,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-TAQEA314,159220114,59,0,495246837,34,0,182.71,2023-05-25,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-SCEBFE54,098613238,76,1,607011277,44,0,31.73,2023-09-14,1,Male,Male,Other,Other,31.73,Morning,Reported
TXN-K8C9M47V,081943908,26,0,587405096,25,0,121.24,2023-10-06,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-U20E26PS,315797776,83,1,791232588,51,0,124.98,2023-07-13,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-WAGB2RH7,487845604,73,1,894271900,26,0,775.35,2023-03-02,1,Female,Male,Investment Fraud,Email,775.35,Night,Reported
TXN-9DVNY0FC,757528252,79,1,300085574,46,0,942.03,2023-11-26,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-99HRLFVW,736098955,77,1,475364121,33,0,582.16,2023-11-10,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GRYQY4UM,807248900,80,1,502856351,34,0,64.38,2023-06-24,1,Female,Female,Government Impersonation,In-Person,64.38,Morning,Resolved
TXN-32LYXJ2J,115447237,50,0,897478772,44,0,1862.97,2023-12-01,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-2P31OGWR,035467368,82,1,489229686,27,0,123.78,2023-07-19,1,Female,Male,Tech Support Scam,Phone,123.78,Afternoon,Reported
TXN-U74IJ643,111373808,64,1,839842599,32,0,79.68,2023-11-08,1,Male,Male,Romance Scam,Social Media,79.68,Evening,Reported
TXN-4AGUWV2P,732980933,70,1,892816852,23,0,48.92,2023-07-12,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-72PK69CD,279304807,39,0,257135680,32,0,1046.35,2023-06-15,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-CBQA4FIT,473309605,24,0,479796089,41,0,74.81,2023-02-06,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-GP1ZQD54,334310361,60,1,974807454,33,0,85.78,2023-01-08,1,Female,Female,Government Impersonation,In-Person,85.78,Night,Resolved
TXN-MUU40UGJ,295846763,40,0,225956459,65,1,352.27,2023-07-04,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-WL6QMGK2,703201721,62,1,502856351,34,0,53.3,2023-07-05,1,Female,Female,Government Impersonation,In-Person,53.3,Morning,Reported
TXN-H0Y8ND2Y,897478772,44,0,870119330,76,1,179.19,2023-04-22,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RNZMUDCG,105078666,39,0,267992705,44,0,107.06,2023-09-25,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-U4MH981Q,237456621,56,0,284968123,33,0,568.37,2023-02-09,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-440WE0VC,823286180,45,0,034729406,61,1,330.19,2023-12-06,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YYJ1FSQH,947413444,38,0,295846763,40,0,64.77,2023-03-02,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-1L30307H,225956459,65,1,468975319,39,0,2088.8,2023-03-04,1,Male,Male,Investment Fraud,Email,2088.8,Morning,Resolved
TXN-R0VGKPIQ,106128697,19,0,556742829,62,1,428.62,2023-09-19,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NXSGOT73,937767846,52,0,672410971,32,0,13.08,2023-03-20,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-LN9CO6DT,246824373,54,0,161045822,36,0,96.7,2023-04-11,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-GAVKBPB6,810037759,20,0,392735568,84,1,21.55,2023-07-16,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RUM2L7V3,836822550,56,0,270639388,34,0,163.61,2023-08-26,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-A6MDMMMX,338882805,74,1,730223044,44,0,110.45,2023-10-26,1,Female,Male,Romance Scam,Social Media,110.45,Afternoon,Under Investigation
TXN-QDWAO4RK,546276696,47,0,756420240,63,1,25.33,2023-01-01,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-RGKIRXC9,050621604,21,0,580196799,20,0,207.87,2023-04-29,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-LWEST0HE,418532243,21,0,425806516,88,1,239.61,2023-06-02,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-0R3SDUDP,334310361,60,1,894271900,26,0,115.84,2023-06-17,1,Female,Male,Investment Fraud,Email,115.84,Afternoon,Under Investigation
TXN-5HZWR73Y,944520428,22,0,776340444,27,0,301.85,2023-07-10,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-WMQAY4RG,125173718,60,1,586126461,90,1,162.29,2023-02-14,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-H6BKDHYN,254810544,44,0,165109919,45,0,290.9,2023-11-13,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-Y7NX4HOO,665130526,72,1,066452690,55,0,304.42,2023-12-25,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-9NIFMPEO,196130056,38,0,804132646,55,0,1028.5,2023-07-17,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-6M8VG7CF,321452650,51,0,580196799,20,0,239.2,2023-09-04,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-96I5NXFE,175648506,87,1,285602384,45,0,20.11,2023-02-15,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-3SKYKZ1G,045913399,21,0,639360085,59,0,109.75,2023-11-05,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-E9LI565C,228268503,21,0,945506245,20,0,489.06,2023-10-03,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-G8D2TN20,703201721,62,1,719825964,21,0,80.29,2023-12-19,1,Female,Female,Other,Other,80.29,Afternoon,Reported
TXN-MMFERFT5,919390409,75,1,648737533,29,0,308.28,2023-08-13,1,Female,Male,Investment Fraud,Email,308.28,Night,Under Investigation
TXN-EJSX0913,640830322,89,1,324142470,27,0,35.46,2023-04-11,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-91LQ9ADX,255194771,55,0,864406382,25,0,379.69,2023-08-21,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-PRCWFBYA,117066793,32,0,389302652,79,1,70.7,2023-06-28,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-RRPZLK3E,232191390,80,1,352492250,29,0,667.41,2023-09-24,1,Female,Female,Tech Support Scam,Phone,667.41,Evening,Unreported
TXN-GKHWTSR6,318457352,21,0,390747629,53,0,301.11,2023-06-04,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-H94CQU5R,867040317,37,0,959486184,42,0,292.02,2023-05-08,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-R8S1YKTJ,726003955,32,0,580064766,27,0,203.23,2023-01-21,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-9CK6XPQO,748959430,42,0,258109965,46,0,53.18,2023-05-13,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-S4KUT764,447434187,60,1,866241839,76,1,96.54,2023-09-17,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-ML29Q2L4,414600440,62,1,435131719,21,0,44.89,2023-04-22,1,Female,Female,Romance Scam,Social Media,44.89,Afternoon,Reported
TXN-B15TRZ1Q,064215224,61,1,258109965,46,0,264.16,2023-09-27,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-RCL44DXV,790991777,64,1,335702822,54,0,45.96,2023-04-03,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-Y5T37SZP,414600440,62,1,857998797,39,0,258.66,2023-08-05,1,Female,Male,Romance Scam,Social Media,258.66,Morning,Unreported
TXN-0Y7CJOA9,509079792,34,0,836021998,64,1,160.47,2023-11-23,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-M44GV3Z6,250957310,70,1,803638839,34,0,1006.3,2023-07-18,1,Female,Male,Tech Support Scam,Phone,1006.3,Evening,Under Investigation
TXN-O9F3U4LB,727600539,83,1,376442872,52,0,131.05,2023-12-18,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-943YXIOV,309071259,52,0,974727854,45,0,248.96,2023-10-05,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-58DBZQ7I,572988889,22,0,973097649,47,0,254.04,2023-01-16,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-Z6DDY65M,571298515,24,0,547970178,57,0,494.52,2023-12-09,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-SU8DW419,931774552,41,0,257287095,27,0,197.61,2023-01-14,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-6KT79AAX,896619255,73,1,226681936,34,0,144.07,2023-05-17,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-KP90NE6Y,484258726,53,0,280995032,24,0,489.91,2023-08-26,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-02V02AVD,077228245,19,0,419744974,22,0,43.53,2023-10-14,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-9BD9ZMQ7,389302652,79,1,136528741,47,0,68.92,2023-04-24,1,Female,Female,Government Impersonation,In-Person,68.92,Evening,Unreported
TXN-JX3VPOMJ,606557720,20,0,263298393,61,1,94.7,2023-08-04,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-G3MBEAPF,413293741,26,0,807528433,57,0,302.86,2023-10-24,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-E2AGIF4S,951746571,67,1,718112652,20,0,360.17,2023-09-28,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-OTKVTKAL,713306873,21,0,942712822,59,0,51.08,2023-02-01,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-DODU6845,754573823,67,1,610004943,87,1,194.19,2023-08-16,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-KR9NJ55A,134815413,35,0,356569462,47,0,59.66,2023-11-19,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-8RU9R75Y,109449460,71,1,770005091,18,0,213.71,2023-01-29,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-0CZ2UAWL,596295870,39,0,220321646,51,0,952.23,2023-09-29,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-98VWCT8J,891566476,73,1,509482316,43,0,111.62,2023-06-27,1,Female,Female,Other,Other,111.62,Night,Reported
TXN-WK44J79J,123824732,33,0,599509918,31,0,127.94,2023-07-11,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-02XGBEAK,214500298,89,1,074574218,33,0,196.76,2023-10-03,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Y64TRQI6,925866553,62,1,876106572,61,1,194.28,2023-08-31,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-DOZY2NR4,034729406,61,1,699086909,25,0,667.42,2023-02-15,1,Male,Male,Romance Scam,Social Media,667.42,Afternoon,Unreported
TXN-Z396DF88,084197117,54,0,741739735,28,0,140.58,2023-02-17,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-6LOPPS1B,164619298,22,0,409431021,43,0,412.39,2023-01-03,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-KKZWDT9U,366260635,49,0,428849588,41,0,180.19,2023-04-22,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-IPTNDBBC,398478786,73,1,369164906,61,1,585.39,2023-01-10,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-SHHJ7SWR,739328947,63,1,902115118,41,0,131.27,2023-02-16,1,Male,Female,Government Impersonation,In-Person,131.27,Evening,Unreported
TXN-77DVI8FF,389690725,74,1,709705238,42,0,86.15,2023-06-22,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PRTUTXL3,269227631,31,0,236809993,72,1,183.42,2023-07-23,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-TNCSRMB6,270953851,65,1,981472440,76,1,254.95,2023-08-24,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-EOHIFK0V,121117054,33,0,614152854,49,0,119.1,2023-12-12,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-DVUF7Q23,734953718,72,1,546276696,47,0,27.56,2023-06-30,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Z1QWJ35Y,966212976,32,0,392079829,33,0,980.07,2023-08-21,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-BXHO8SYB,943881649,45,0,267186631,50,0,123.39,2023-09-09,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-JBQ4FW9I,723408848,64,1,903486082,28,0,85.58,2023-02-08,1,Female,Male,Government Impersonation,In-Person,85.58,Evening,Unreported
TXN-DSN5GFO9,111373808,64,1,639914080,54,0,121.19,2023-07-09,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-XSLHU6L2,836021998,64,1,136528741,47,0,1364.82,2023-08-30,1,Female,Female,Government Impersonation,In-Person,1364.82,Morning,Reported
